ID,ADDR,HEADERS,CONTENT,STATUS_CODE,REQ_TYPE,VALUE,TIME
RES_78_P7547,65.26.129.92,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7b0cac23119b53c"", opaque=""6171b1c2""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_79_P7547,65.32.191.134,"{'Content-Length': '0', 'Server': 'TR069 client TCP connection request Server', 'WWW-Authenticate': 'Digest realm=""TR069 Client"", nonce=""Y+/qIrhYlZfuBOEh9Oq62VchCgQUfWQ"", algorithm=""MD5"", domain=""/""', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_80_P7547,104.175.34.111,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7b1ca69ed08cb70"", opaque=""1a2ee896""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_81_P7547,70.119.94.79,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7b5cfc8a33d150c"", opaque=""abbe04ad""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_82_P7547,128.234.45.34,"{'Connection': 'Keep-Alive', 'WWW-Authenticate': 'Digest realm=""HuaweiHomeGateway"",nonce=""Ck2DWSF6Q5a0oYdoetH0s3h9GqvNsaBU"", qop=""auth"", algorithm=""MD5""', 'Content-Length': '0'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_83_P7547,98.4.72.174,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7b6ca5e8ed455ca"", opaque=""54a9d654""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_84_P7547,72.181.41.25,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7b6ca960b157b07"", opaque=""5dac09c7""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_85_P7547,71.10.123.213,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7b5ca5c06e82f20"", opaque=""d90945c5""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_86_P7547,75.134.216.63,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',200,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_87_P7547,172.248.39.105,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_88_P7547,75.135.49.190,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7bacac3d5c24065"", opaque=""d28d8119""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_89_P7547,74.76.169.41,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7baca6d91d20da6"", opaque=""6fc48583""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_90_P7547,24.165.20.30,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7baca63eda2bb69"", opaque=""e3c670b5""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_91_P7547,86.144.28.28,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_92_P7547,71.82.151.83,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7bcca92786c1e45"", opaque=""4cdb3b9c""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_93_P7547,66.214.12.216,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7beca5f0abfde38"", opaque=""c9401d47""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_94_P7547,47.41.78.76,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7bdca92e2f1a025"", opaque=""dbfce6fc""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.405117
RES_95_P7547,81.129.148.168,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_96_P7547,87.114.239.91,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_97_P7547,86.190.126.99,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_98_P7547,86.181.80.80,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_99_P7547,47.24.5.80,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_100_P7547,172.248.224.67,"{'Content-Length': '0', 'Server': 'TR069 client TCP connection request Server', 'WWW-Authenticate': 'Digest realm=""TR069 Client"", nonce=""skm9vWicUURtQ1aiaC3LvdqndDloIYO"", algorithm=""MD5"", domain=""/""', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_101_P7547,97.81.221.200,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7c2cae9de51313e"", opaque=""1b89a92d""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_102_P7547,76.178.177.32,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7c6ca641752a789"", opaque=""65bd4145""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_103_P7547,109.152.116.239,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_104_P7547,86.131.169.186,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_105_P7547,47.38.18.16,"{'Content-Length': '0', 'Server': 'TR069 client TCP connection request Server', 'WWW-Authenticate': 'Digest realm=""TR069 Client"", nonce=""GZnSwwVBrIHv93GQlVwIcd7Oaia4Gic"", algorithm=""MD5"", domain=""/""', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_106_P7547,24.90.254.12,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7c7ca560a44566a"", opaque=""1813a861""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_107_P7547,72.183.252.229,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7c9ca978313e1f7"", opaque=""22268226""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_108_P7547,24.242.194.100,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7c8ca7eb955e4e2"", opaque=""6a898a73""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_109_P7547,47.34.42.224,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7c8cadcdce5ed6c"", opaque=""d2422650""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_110_P7547,96.32.212.183,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7c8cadee1c7c886"", opaque=""bf2f6464""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_111_P7547,72.134.2.209,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7c9ca7b27cfcf5e"", opaque=""b3c92067""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_112_P7547,206.248.51.116,"{'Date': 'Tue May  7 21:25:27 2019', 'Server': 'tr069 http server', 'Content-Length': '15', 'Connection': 'close', 'Content-Type': 'text/plain; charset=ISO-8859-1'}",b'File not found\n',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_113_P7547,71.15.92.48,"{'Content-Length': '0', 'Server': 'TR069 client TCP connection request Server', 'WWW-Authenticate': 'Digest realm=""TR069 Client"", nonce=""SAMAV+Q7y8KiE6dgR9ka7Dc2X8TIzc0"", algorithm=""MD5"", domain=""/""', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_114_P7547,45.47.245.6,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7cbca8d4830d094"", opaque=""48e5543e""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_115_P7547,86.139.87.3,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_116_P7547,86.184.6.182,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_117_P7547,76.170.41.194,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7ceca5644f82162"", opaque=""71f64efa""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_118_P7547,217.42.3.34,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_119_P7547,69.144.237.225,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7d1ca66059562e4"", opaque=""d32a73e7""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_120_P7547,174.102.207.81,"{'Content-Length': '0', 'Server': 'TR069 client TCP connection request Server', 'WWW-Authenticate': 'Digest realm=""TR069 Client"", nonce=""wQQ7ic8QVW6mrNXQ8ghCnwBqfoeACAX"", algorithm=""MD5"", domain=""/""', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_121_P7547,66.68.42.136,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7d1ca68b90b24c8"", opaque=""253119e3""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_122_P7547,71.14.131.51,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7d0ca831729e2fb"", opaque=""8049bf8f""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_123_P7547,68.186.170.156,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7d1ca69492c470f"", opaque=""6ed93fe5""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_124_P7547,86.176.249.177,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_125_P7547,66.67.64.16,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7d1ca76b8cc7efb"", opaque=""7883020d""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_126_P7547,97.101.163.236,"{'Content-Length': '0', 'Server': 'TR069 client TCP connection request Server', 'WWW-Authenticate': 'Digest realm=""TR069 Client"", nonce=""zSEHWOUSZ8I8lMuCYOoPbxQcTHVaKDk"", algorithm=""MD5"", domain=""/""', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_127_P7547,203.63.106.147,"{'Date': 'Wed May  8 07:25:40 2019', 'Server': 'tr069 http server', 'Content-Length': '15', 'Connection': 'close', 'Content-Type': 'text/plain; charset=ISO-8859-1'}",b'File not found\n',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_128_P7547,24.180.167.206,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7d6d13fc2d88b5b"", opaque=""a5ef285d""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_129_P7547,188.181.103.181,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7d5cb452fd012e1"", opaque=""8a9390aa""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_130_P7547,94.180.151.160,"{'Server': 'gSOAP/2.7', 'Content-Type': 'text/xml; charset=utf-8', 'Content-Length': '460', 'Connection': 'close'}","b'<SOAP-ENV:Envelope xmlns:SOAP-ENV=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:SOAP-ENC=""http://schemas.xmlsoap.org/soap/encoding/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:cwmp=""urn:dslforum-org:cwmp-1-0""><SOAP-ENV:Body><SOAP-ENV:Fault><faultcode>SOAP-ENV:Client</faultcode>\r\n<faultstring>HTTP Error: 404 Not Found</faultstring>\r\n</SOAP-ENV:Fault>\r\n</SOAP-ENV:Body>\r\n</SOAP-ENV:Envelope>\r\n\n'",404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_131_P7547,81.156.142.13,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_132_P7547,97.88.202.223,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7dacbfeaebdfbe6"", opaque=""49bbff33""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_133_P7547,81.157.11.59,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_134_P7547,86.186.55.210,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_135_P7547,74.138.125.165,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7dbca80b8c80360"", opaque=""b6a7755e""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_136_P7547,71.80.212.111,"{'Content-Length': '0', 'Server': 'TR069 client TCP connection request Server', 'WWW-Authenticate': 'Digest realm=""TR069 Client"", nonce=""xF4hGtrlyGo55UniGZbqk6z+cXAsKOb"", algorithm=""MD5"", domain=""/""', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_137_P7547,50.89.244.226,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7ddca90a82600c6"", opaque=""766c9313""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_138_P7547,67.48.31.205,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7dcce6d43d6da16"", opaque=""1fa15569""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_139_P7547,72.176.29.120,"{'Content-Length': '0', 'Server': 'TR069 client TCP connection request Server', 'WWW-Authenticate': 'Digest realm=""TR069 Client"", nonce=""6FO24Tw0q4KgRNVcv2c3HovCg+gH50r"", algorithm=""MD5"", domain=""/""', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_140_P7547,47.32.237.29,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7e0ca60ccc95021"", opaque=""aac62e25""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_141_P7547,203.194.11.78,"{'Date': 'Wed May  8 07:25:51 2019', 'Server': 'tr069 http server', 'Content-Length': '15', 'Connection': 'close', 'Content-Type': 'text/plain; charset=ISO-8859-1'}",b'File not found\n',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_142_P7547,46.146.89.192,"{'Server': 'gSOAP/2.7', 'Content-Type': 'text/xml; charset=utf-8', 'Content-Length': '460', 'Connection': 'close'}","b'<SOAP-ENV:Envelope xmlns:SOAP-ENV=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:SOAP-ENC=""http://schemas.xmlsoap.org/soap/encoding/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:cwmp=""urn:dslforum-org:cwmp-1-0""><SOAP-ENV:Body><SOAP-ENV:Fault><faultcode>SOAP-ENV:Client</faultcode>\r\n<faultstring>HTTP Error: 404 Not Found</faultstring>\r\n</SOAP-ENV:Fault>\r\n</SOAP-ENV:Body>\r\n</SOAP-ENV:Envelope>\r\n\n'",404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_143_P7547,86.156.115.214,"{'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',404,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_144_P7547,173.168.77.209,"{'WWW-Authenticate': 'Digest realm=""Sagemcom TR-069"", qop=""auth,auth-int"", nonce=""5cd1f7e7ca6f3fc72b76"", opaque=""ef46c284""', 'Server': 'gSOAP/2.7', 'Content-Length': '0', 'Connection': 'close'}",b'',401,<PreparedRequest [GET]>,2022-05-02 23:10:34.406116
RES_145_P7547,58.162.228.234:80,b'<html><head><title>Document Error: Site or Page Not Found</title></head>\r\n\t\t<body><h2>Access Error: Site or Page Not Found</h2>\r\n\t\t<p>Cannot open URL</p></body></html>\r\n\r\n',2022-05-03 19:45:43.314323
