SessionID,ADDR,RequestID,ResponseID,TIME,STATUS,PORT
S244,"('134.209.17.71', 53952)",REQ_392_P80,RES_159_P80,2022-05-25 11:57:12.383290,closed,80
S244,"('134.209.17.71', 50436)",REQ_393_P80,RES_159_P80,2022-05-25 11:58:20.465953,closed,80
S244,"('134.209.17.71', 53750)",REQ_394_P80,RES_159_P80,2022-05-25 11:58:21.752158,closed,80
S244,"('134.209.17.71', 56402)",REQ_395_P80,RES_159_P80,2022-05-25 11:58:23.050897,closed,80
S244,"('134.209.17.71', 58706)",REQ_396_P80,RES_159_P80,2022-05-25 11:58:24.474722,closed,80
S244,"('134.209.17.71', 33610)",REQ_397_P80,RES_159_P80,2022-05-25 11:58:25.763663,closed,80
S244,"('134.209.17.71', 35636)",REQ_398_P80,RES_159_P80,2022-05-25 11:58:27.047751,closed,80
S256,"('134.209.17.71', 42486)",REQ_399_P80,RES_159_P80,2022-05-25 12:01:54.408751,closed,80
S256,"('134.209.17.71', 42982)",REQ_400_P80,RES_159_P80,2022-05-25 12:01:55.700212,closed,80
S256,"('134.209.17.71', 47034)",REQ_401_P80,RES_159_P80,2022-05-25 12:01:56.990225,closed,80
S256,"('134.209.17.71', 51072)",REQ_402_P80,RES_159_P80,2022-05-25 12:01:58.274559,closed,80
S256,"('134.209.17.71', 54762)",REQ_403_P80,RES_159_P80,2022-05-25 12:01:59.561981,closed,80
S256,"('134.209.17.71', 57868)",REQ_404_P80,RES_159_P80,2022-05-25 12:02:00.849527,closed,80
S262,"('119.179.248.47', 58306)",REQ_405_P80,RES_159_P80,2022-05-25 12:07:01.153428,closed,80
S263,"('134.209.17.71', 40318)",REQ_406_P80,RES_159_P80,2022-05-25 12:07:26.599217,closed,80
S263,"('134.209.17.71', 40460)",REQ_407_P80,RES_159_P80,2022-05-25 12:07:27.889790,closed,80
S263,"('134.209.17.71', 42494)",REQ_408_P80,RES_159_P80,2022-05-25 12:07:29.174723,closed,80
S263,"('134.209.17.71', 44568)",REQ_409_P80,RES_159_P80,2022-05-25 12:07:30.458297,closed,80
S263,"('134.209.17.71', 46656)",REQ_410_P80,RES_159_P80,2022-05-25 12:07:31.747771,closed,80
S263,"('134.209.17.71', 49322)",REQ_411_P80,RES_159_P80,2022-05-25 12:07:33.042202,closed,80
S269,"('134.209.17.71', 48852)",REQ_412_P80,RES_159_P80,2022-05-25 12:10:01.687363,closed,80
S269,"('134.209.17.71', 49322)",REQ_413_P80,RES_159_P80,2022-05-25 12:10:02.979492,closed,80
S269,"('134.209.17.71', 51454)",REQ_414_P80,RES_159_P80,2022-05-25 12:10:04.264044,closed,80
S269,"('134.209.17.71', 54286)",REQ_415_P80,RES_159_P80,2022-05-25 12:10:05.558545,closed,80
S269,"('134.209.17.71', 56348)",REQ_416_P80,RES_159_P80,2022-05-25 12:10:06.847722,closed,80
S269,"('134.209.17.71', 57752)",REQ_417_P80,RES_159_P80,2022-05-25 12:10:08.135407,closed,80
S275,"('185.254.196.115', 57590)",REQ_418_P80,RES_159_P80,2022-05-25 12:12:11.202543,closed,80
S276,"('134.209.17.71', 56760)",REQ_419_P80,RES_159_P80,2022-05-25 12:12:37.282806,closed,80
S276,"('134.209.17.71', 57136)",REQ_420_P80,RES_159_P80,2022-05-25 12:12:38.573962,closed,80
S276,"('134.209.17.71', 60190)",REQ_421_P80,RES_159_P80,2022-05-25 12:12:39.861769,closed,80
S276,"('134.209.17.71', 35024)",REQ_422_P80,RES_159_P80,2022-05-25 12:12:41.143988,closed,80
S276,"('134.209.17.71', 37236)",REQ_423_P80,RES_159_P80,2022-05-25 12:12:42.428117,closed,80
S276,"('134.209.17.71', 39896)",REQ_424_P80,RES_159_P80,2022-05-25 12:12:43.781083,closed,80
S282,"('20.122.125.124', 58105)",REQ_425_P80,RES_159_P80,2022-05-25 12:19:39.198539,closed,80
S283,"('161.35.238.241', 42700)",REQ_426_P80,RES_159_P80,2022-05-25 13:15:02.736757,closed,80
S284,"('158.62.212.148', 50998)",REQ_427_P80,RES_182_P80,2022-05-25 13:25:15.671874,closed,80
S285,"('185.254.196.115', 56466)",REQ_428_P80,RES_203_P80,2022-05-25 13:38:16.378048,closed,80
S286,"('117.217.253.156', 35481)",REQ_429_P80,RES_165_P80,2022-05-25 14:40:57.732393,closed,80
S287,"('111.19.191.76', 58965)",REQ_430_P80,RES_167_P80,2022-05-25 17:48:07.833127,closed,80
S288,"('111.19.191.69', 59179)",REQ_431_P80,RES_178_P80,2022-05-25 17:48:08.433393,closed,80
S287,"('111.19.191.76', 59468)",REQ_432_P80,RES_167_P80,2022-05-25 17:48:10.147397,closed,80
S288,"('111.19.191.69', 60138)",REQ_433_P80,RES_167_P80,2022-05-25 17:48:11.874990,closed,80
S291,"('111.19.191.87', 60340)",REQ_434_P80,RES_167_P80,2022-05-25 17:48:12.473741,closed,80
S288,"('111.19.191.69', 61059)",REQ_435_P80,RES_167_P80,2022-05-25 17:48:14.177317,closed,80
S287,"('111.19.191.76', 61682)",REQ_436_P80,RES_167_P80,2022-05-25 17:48:15.908439,closed,80
S294,"('111.19.191.74', 62339)",REQ_437_P80,RES_167_P80,2022-05-25 17:48:16.513585,closed,80
S295,"('111.19.191.80', 61770)",REQ_438_P80,RES_167_P80,2022-05-25 17:48:17.103149,closed,80
S295,"('111.19.191.80', 61944)",REQ_439_P80,RES_167_P80,2022-05-25 17:48:18.802933,closed,80
S295,"('111.19.191.80', 62424)",REQ_440_P80,RES_167_P80,2022-05-25 17:48:20.524256,closed,80
S295,"('111.19.191.80', 62918)",REQ_441_P80,RES_167_P80,2022-05-25 17:48:22.252690,closed,80
S287,"('111.19.191.76', 64717)",REQ_442_P80,RES_167_P80,2022-05-25 17:48:23.954391,closed,80
S295,"('111.19.191.80', 63891)",REQ_443_P80,RES_167_P80,2022-05-25 17:48:25.677095,closed,80
S287,"('111.19.191.76', 1526)",REQ_444_P80,RES_167_P80,2022-05-25 17:48:27.384662,closed,80
S294,"('111.19.191.74', 2186)",REQ_445_P80,RES_167_P80,2022-05-25 17:48:29.089582,closed,80
S294,"('111.19.191.74', 2806)",REQ_446_P80,RES_167_P80,2022-05-25 17:48:30.804786,closed,80
S295,"('111.19.191.80', 1228)",REQ_447_P80,RES_167_P80,2022-05-25 17:48:32.540711,closed,80
S287,"('111.19.191.76', 4075)",REQ_448_P80,RES_167_P80,2022-05-25 17:48:34.260373,closed,80
S295,"('111.19.191.80', 2206)",REQ_449_P80,RES_167_P80,2022-05-25 17:48:35.970670,closed,80
S288,"('111.19.191.69', 5313)",REQ_450_P80,RES_167_P80,2022-05-25 17:48:37.903251,closed,80
S287,"('111.19.191.76', 6104)",REQ_451_P80,RES_167_P80,2022-05-25 17:48:39.745274,closed,80
S295,"('111.19.191.80', 3667)",REQ_452_P80,RES_167_P80,2022-05-25 17:48:41.454495,closed,80
S294,"('111.19.191.74', 7387)",REQ_453_P80,RES_167_P80,2022-05-25 17:48:43.173531,closed,80
S295,"('111.19.191.80', 4585)",REQ_454_P80,RES_167_P80,2022-05-25 17:48:44.876860,closed,80
S288,"('111.19.191.69', 8638)",REQ_455_P80,RES_167_P80,2022-05-25 17:48:46.606101,closed,80
S295,"('111.19.191.80', 5545)",REQ_456_P80,RES_167_P80,2022-05-25 17:48:48.338431,closed,80
S295,"('111.19.191.80', 6012)",REQ_457_P80,RES_167_P80,2022-05-25 17:48:50.031399,closed,80
S295,"('111.19.191.80', 6459)",REQ_458_P80,RES_167_P80,2022-05-25 17:48:51.736876,closed,80
S288,"('111.19.191.69', 11214)",REQ_459_P80,RES_167_P80,2022-05-25 17:48:53.453373,closed,80
S288,"('111.19.191.69', 11872)",REQ_460_P80,RES_167_P80,2022-05-25 17:48:55.145686,closed,80
S295,"('111.19.191.80', 7875)",REQ_461_P80,RES_167_P80,2022-05-25 17:48:56.853408,closed,80
S295,"('111.19.191.80', 8329)",REQ_462_P80,RES_167_P80,2022-05-25 17:48:58.548807,closed,80
S295,"('111.19.191.80', 8848)",REQ_463_P80,RES_167_P80,2022-05-25 17:49:00.281011,closed,80
S295,"('111.19.191.80', 9350)",REQ_464_P80,RES_167_P80,2022-05-25 17:49:02.023290,closed,80
S295,"('111.19.191.80', 9836)",REQ_465_P80,RES_167_P80,2022-05-25 17:49:03.748469,closed,80
S294,"('111.19.191.74', 15691)",REQ_466_P80,RES_167_P80,2022-05-25 17:49:05.450025,closed,80
S295,"('111.19.191.80', 10819)",REQ_467_P80,RES_167_P80,2022-05-25 17:49:07.163190,closed,80
S295,"('111.19.191.80', 11313)",REQ_468_P80,RES_167_P80,2022-05-25 17:49:08.869302,closed,80
S294,"('111.19.191.74', 17593)",REQ_469_P80,RES_167_P80,2022-05-25 17:49:10.606130,closed,80
S295,"('111.19.191.80', 12294)",REQ_470_P80,RES_167_P80,2022-05-25 17:49:12.319680,closed,80
S288,"('111.19.191.69', 18859)",REQ_471_P80,RES_167_P80,2022-05-25 17:49:14.034255,closed,80
S295,"('111.19.191.80', 13259)",REQ_472_P80,RES_167_P80,2022-05-25 17:49:15.729089,closed,80
S295,"('111.19.191.80', 13786)",REQ_473_P80,RES_167_P80,2022-05-25 17:49:17.580071,closed,80
S295,"('111.19.191.80', 14348)",REQ_474_P80,RES_167_P80,2022-05-25 17:49:19.292968,closed,80
S287,"('111.19.191.76', 21442)",REQ_475_P80,RES_167_P80,2022-05-25 17:49:20.993083,closed,80
S295,"('111.19.191.80', 15328)",REQ_476_P80,RES_167_P80,2022-05-25 17:49:22.693211,closed,80
S287,"('111.19.191.76', 22698)",REQ_477_P80,RES_167_P80,2022-05-25 17:49:24.429723,closed,80
S295,"('111.19.191.80', 16316)",REQ_478_P80,RES_167_P80,2022-05-25 17:49:26.155561,closed,80
S294,"('111.19.191.74', 24025)",REQ_479_P80,RES_167_P80,2022-05-25 17:49:27.857665,closed,80
S288,"('111.19.191.69', 24632)",REQ_480_P80,RES_167_P80,2022-05-25 17:49:29.554135,closed,80
S294,"('111.19.191.74', 25364)",REQ_481_P80,RES_167_P80,2022-05-25 17:49:31.274685,closed,80
S288,"('111.19.191.69', 25992)",REQ_482_P80,RES_167_P80,2022-05-25 17:49:32.988790,closed,80
S294,"('111.19.191.74', 26588)",REQ_483_P80,RES_167_P80,2022-05-25 17:49:34.712339,closed,80
S294,"('111.19.191.74', 27268)",REQ_484_P80,RES_167_P80,2022-05-25 17:49:36.423014,closed,80
S295,"('111.19.191.80', 19736)",REQ_485_P80,RES_167_P80,2022-05-25 17:49:38.124016,closed,80
S288,"('111.19.191.69', 28581)",REQ_486_P80,RES_167_P80,2022-05-25 17:49:39.846950,closed,80
S344,"('45.155.204.2', 61443)",REQ_487_P80,RES_167_P80,2022-05-25 17:50:37.408894,closed,80
S345,"('3.141.19.91', 34744)",REQ_488_P80,RES_167_P80,2022-05-25 19:21:36.650396,closed,80
S346,"('185.254.196.115', 35668)",REQ_489_P80,RES_167_P80,2022-05-25 21:06:47.964196,closed,80
S347,"('125.40.120.182', 35863)",REQ_490_P80,RES_178_P80,2022-05-25 21:22:07.013917,closed,80
S348,"('125.44.20.202', 45391)",REQ_491_P80,RES_178_P80,2022-05-25 21:22:37.698686,closed,80
S349,"('124.31.106.235', 45144)",REQ_492_P80,RES_178_P80,2022-05-25 21:23:12.866940,closed,80
S350,"('59.173.182.248', 45398)",REQ_493_P80,RES_178_P80,2022-05-25 21:23:13.106664,closed,80
S351,"('45.81.234.91', 47246)",REQ_494_P80,RES_178_P80,2022-05-25 21:47:02.353860,closed,80
S352,"('185.254.196.115', 54418)",REQ_495_P80,RES_15_P80,2022-05-25 22:32:56.696420,closed,80
S353,"('192.241.219.137', 47038)",REQ_496_P80,RES_135_P80,2022-05-25 22:44:58.376452,closed,80
S354,"('45.164.58.6', 55364)",REQ_497_P80,RES_915_P80,2022-05-25 22:52:47.177440,closed,80
S355,"('128.1.248.42', 46618)",REQ_498_P80,RES_110_P80,2022-05-25 23:17:14.703043,closed,80
S356,"('45.165.225.243', 2084)",REQ_499_P80,RES_117_P80,2022-05-25 23:22:10.451365,closed,80
S357,"('194.176.99.223', 54365)",REQ_500_P80,RES_97_P80,2022-05-25 23:29:54.150111,closed,80
S357,"('194.176.99.223', 54368)",REQ_501_P80,RES_97_P80,2022-05-25 23:29:55.412991,closed,80
S357,"('194.176.99.223', 54369)",REQ_502_P80,RES_97_P80,2022-05-25 23:29:56.667109,closed,80
S357,"('194.176.99.223', 54370)",REQ_503_P80,RES_97_P80,2022-05-25 23:29:57.922811,closed,80
S357,"('194.176.99.223', 54367)",REQ_504_P80,RES_97_P80,2022-05-25 23:29:59.176640,closed,80
S357,"('194.176.99.223', 54366)",REQ_505_P80,RES_97_P80,2022-05-25 23:30:00.435373,closed,80
S363,"('198.235.24.35', 38209)",REQ_506_P80,RES_97_P80,2022-05-25 23:32:57.705303,closed,80
S364,"('23.101.234.193', 62710)",REQ_507_P80,RES_97_P80,2022-05-25 23:36:55.961736,closed,80
S365,"('198.235.24.158', 33915)",REQ_508_P80,RES_87_P80,2022-05-25 23:46:49.402306,closed,80
S366,"('185.254.196.115', 42826)",REQ_509_P80,RES_28_P80,2022-05-26 00:04:52.143135,closed,80
S367,"('35.233.62.116', 41988)",REQ_510_P80,RES_91_P80,2022-05-26 00:12:23.778326,closed,80
S368,"('27.124.5.108', 53758)",REQ_511_P80,RES_189_P80,2022-05-26 07:51:46.456233,closed,80
S368,"('27.124.5.108', 53886)",REQ_512_P80,RES_189_P80,2022-05-26 07:52:02.220679,closed,80
S368,"('27.124.5.108', 54620)",REQ_513_P80,RES_189_P80,2022-05-26 07:52:05.457526,closed,80
S368,"('27.124.5.108', 56466)",REQ_514_P80,RES_189_P80,2022-05-26 07:52:36.438853,closed,80
S368,"('27.124.5.108', 56606)",REQ_515_P80,RES_189_P80,2022-05-26 07:52:39.895894,closed,80
S368,"('27.124.5.108', 57794)",REQ_516_P80,RES_189_P80,2022-05-26 07:53:02.812226,closed,80
S374,"('2.183.120.100', 52207)",REQ_517_P80,RES_189_P80,2022-05-26 08:26:33.140514,closed,80
S375,"('185.85.155.57', 55223)",REQ_518_P80,RES_189_P80,2022-05-26 09:05:04.670103,closed,80
S376,"('185.254.196.115', 54692)",REQ_519_P80,RES_174_P80,2022-05-26 09:10:28.806614,closed,80
S377,"('182.119.249.102', 40625)",REQ_520_P80,RES_89_P80,2022-05-26 09:12:12.438207,closed,80
S378,"('101.68.4.85', 53192)",REQ_521_P80,RES_173_P80,2022-05-26 09:12:32.929859,closed,80
S379,"('59.53.166.74', 53424)",REQ_522_P80,RES_148_P80,2022-05-26 09:12:33.194388,closed,80
S380,"('151.247.89.31', 40460)",REQ_523_P80,RES_799_P80,2022-05-27 13:50:59.164442,closed,80
S381,"('107.172.178.101', 64584)",REQ_524_P80,RES_146_P80,2022-05-27 13:57:40.499677,closed,80
S381,"('107.172.178.101', 65532)",REQ_525_P80,RES_146_P80,2022-05-27 13:57:44.009305,closed,80
S381,"('107.172.178.101', 49864)",REQ_526_P80,RES_146_P80,2022-05-27 13:57:48.548838,closed,80
S381,"('107.172.178.101', 51749)",REQ_527_P80,RES_146_P80,2022-05-27 13:57:55.206925,closed,80
S385,"('185.254.196.115', 54758)",REQ_528_P80,RES_146_P80,2022-05-27 15:10:18.925549,closed,80
S386,"('143.244.35.193', 49098)",REQ_529_P80,RES_146_P80,2022-05-27 15:11:17.772390,closed,80
S387,"('143.198.146.178', 50806)",REQ_530_P80,RES_146_P80,2022-05-27 15:12:41.850843,closed,80
S388,"('218.54.127.233', 51081)",REQ_531_P80,RES_146_P80,2022-05-27 15:22:25.144270,closed,80
S389,"('221.15.236.237', 47820)",REQ_532_P80,RES_95_P80,2022-05-29 20:23:02.697666,closed,80
S390,"('137.184.92.62', 34780)",REQ_533_P80,RES_128_P80,2022-05-30 08:20:42.369806,closed,80
S391,"('198.23.200.115', 52418)",REQ_534_P80,RES_186_P80,2022-05-30 08:25:44.628526,closed,80
S392,"('211.38.178.18', 41617)",REQ_535_P80,RES_122_P80,2022-05-30 09:04:38.501117,closed,80
S393,"('185.254.196.115', 56298)",REQ_536_P80,RES_187_P80,2022-05-30 09:12:12.450378,closed,80
S394,"('179.43.156.214', 50250)",REQ_537_P80,RES_145_P80,2022-05-30 09:41:34.980949,closed,80
S395,"('157.245.70.127', 56328)",REQ_538_P80,RES_123_P80,2022-05-30 09:59:10.825834,closed,80
S395,"('157.245.70.127', 56666)",REQ_539_P80,RES_123_P80,2022-05-30 09:59:12.139912,closed,80
S397,"('175.174.172.100', 60145)",REQ_540_P80,RES_123_P80,2022-05-30 10:31:37.936252,closed,80
S398,"('115.148.154.30', 47156)",REQ_541_P80,RES_123_P80,2022-05-30 10:38:34.268559,closed,80
S399,"('36.5.199.135', 47324)",REQ_542_P80,RES_917_P80,2022-05-30 10:38:34.620351,closed,80
S400,"('185.254.196.115', 33286)",REQ_543_P80,RES_125_P80,2022-05-30 10:41:38.326530,closed,80
S401,"('119.193.161.235', 39735)",REQ_544_P80,RES_109_P80,2022-05-30 15:21:22.008152,closed,80
S402,"('222.175.199.226', 22789)",REQ_545_P80,RES_106_P80,2022-05-30 15:28:19.322107,open,80
