SessionID,ADDR,RequestID,ResponseID,TIME,STATUS,PORT
S237,"('23.251.102.74', 47734)",REQ_250_P8080,RES_69_P8080,2022-05-25 09:56:13.727763,closed,8080
S238,"('192.241.221.227', 53540)",REQ_251_P8080,RES_40_P8080,2022-05-25 10:18:26.222184,closed,8080
S239,"('103.203.57.9', 36262)",REQ_252_P8080,RES_59_P8080,2022-05-25 10:38:29.749743,closed,8080
S239,"('103.203.57.9', 36270)",REQ_253_P8080,RES_59_P8080,2022-05-25 10:38:30.931041,closed,8080
S239,"('103.203.57.9', 36654)",REQ_254_P8080,RES_59_P8080,2022-05-25 10:38:32.111365,closed,8080
S239,"('103.203.57.9', 37000)",REQ_255_P8080,RES_59_P8080,2022-05-25 10:38:33.290823,closed,8080
S239,"('103.203.57.9', 37298)",REQ_256_P8080,RES_59_P8080,2022-05-25 10:38:37.389644,closed,8080
S239,"('103.203.57.9', 38212)",REQ_257_P8080,RES_59_P8080,2022-05-25 10:38:38.571373,closed,8080
S239,"('103.203.57.9', 38942)",REQ_258_P8080,RES_59_P8080,2022-05-25 10:38:49.668206,closed,8080
S246,"('46.174.191.30', 38364)",REQ_259_P8080,RES_59_P8080,2022-05-25 10:44:09.862079,closed,8080
S247,"('192.241.216.46', 40300)",REQ_260_P8080,RES_59_P8080,2022-05-25 12:25:41.258741,closed,8080
S248,"('167.71.102.181', 51304)",REQ_261_P8080,RES_59_P8080,2022-05-25 13:47:23.257839,closed,8080
S249,"('192.241.220.51', 43040)",REQ_262_P8080,RES_59_P8080,2022-05-25 13:58:21.971974,closed,8080
S250,"('5.255.98.103', 45460)",REQ_263_P8080,RES_59_P8080,2022-05-25 14:10:08.032811,closed,8080
S251,"('216.218.206.66', 27290)",REQ_264_P8080,RES_71_P8080,2022-05-25 14:18:01.139020,closed,8080
S252,"('78.108.177.50', 35970)",REQ_265_P8080,RES_77_P8080,2022-05-25 17:44:29.014693,closed,8080
S253,"('198.235.24.17', 58143)",REQ_266_P8080,RES_29_P8080,2022-05-25 19:56:56.802906,closed,8080
S254,"('106.75.171.61', 22248)",REQ_267_P8080,RES_68_P8080,2022-05-25 20:07:03.174358,closed,8080
S255,"('106.75.134.236', 44492)",REQ_268_P8080,RES_2_P8080,2022-05-25 20:07:37.673383,closed,8080
S256,"('113.31.102.176', 46638)",REQ_269_P8080,RES_37_P8080,2022-05-25 20:07:56.243880,closed,8080
S257,"('137.184.37.199', 42012)",REQ_270_P8080,RES_79_P8080,2022-05-25 20:08:20.396141,closed,8080
S258,"('106.75.173.98', 42164)",REQ_271_P8080,RES_37_P8080,2022-05-25 20:08:24.329823,closed,8080
S259,"('112.248.106.243', 35129)",REQ_272_P8080,RES_80_P8080,2022-05-25 22:16:59.075885,closed,8080
S260,"('107.189.11.67', 43100)",REQ_273_P8080,RES_35_P8080,2022-05-25 22:55:26.842475,closed,8080
S261,"('5.255.98.103', 59112)",REQ_274_P8080,RES_61_P8080,2022-05-25 23:08:34.258343,closed,8080
S262,"('117.215.226.183', 39964)",REQ_275_P8080,RES_82_P8080,2022-05-25 23:18:56.639769,closed,8080
S263,"('52.136.221.49', 43604)",REQ_276_P8080,RES_62_P8080,2022-05-25 23:23:58.141666,closed,8080
S264,"('193.118.53.210', 49058)",REQ_277_P8080,RES_58_P8080,2022-05-25 23:24:48.757970,closed,8080
S265,"('103.181.56.196', 19772)",REQ_278_P8080,RES_41_P8080,2022-05-25 23:37:07.752544,closed,8080
S266,"('205.210.31.139', 64022)",REQ_279_P8080,RES_56_P8080,2022-05-25 23:50:37.696953,closed,8080
S267,"('45.61.185.106', 36372)",REQ_280_P8080,RES_66_P8080,2022-05-26 00:05:15.752655,closed,8080
S268,"('45.148.10.81', 56330)",REQ_281_P8080,RES_66_P8080,2022-05-26 00:21:19.323127,closed,8080
S269,"('78.108.177.52', 35970)",REQ_282_P8080,RES_83_P8080,2022-05-26 07:55:01.788739,open,8080
